Date,EtherPrice,ADA_Price(USDT),BNB_Price(USDT),BNB_Volume(USDT),BNB_Tradecount,BTC_Price(USDT),BTC_Tradecount,EOS_Price(USDT),EOS_Volume(USDT),EOS_Tradecount,ETC_Price(USDT),ETC_Volume(USDT),ETC_Tradecount,ETH_Volume(USDT),ETH_Tradecount,LTC_Price(USDT),LTC_Volume(USDT),LTC_Tradecount,TRX_Price(USDT),TRX_Volume(USDT),TRX_Tradecount,XLM_Price(USDT),XRP_Price(USDT),BTC-Dominance,AddressCount,AverageDailyTransactionFee,AvgGasPrice,BlockDifficulty,BlockSize,DailyActiveEthAddress,GasLimit,GasUsed,NetworkHash,tokenerc-20txns-ERC20 daily token transfer,TransactionFee,TxGrowth- Ethereum daily transactions,verified-contracts,USD_EURO,USD_YUAN,Gold_Price,NASDAQ_Ind,GOOGLE_TREND,TWEETS,Target
8/31/2019,0.021538154,0.019986147,0.026284972,0.06372651,0.009269682,0.10602474,0.029558711,0.223528808,0.008962043,0.008884691,0.049524696,0.014103446,0.003254244,0.039650525,0.016770807,0.117127924,0.021447175,0.01297402,0.095441683,0.017186711,0.012205836,0.08902751,0.14126007,0.984631976,0.405558137,0.000873744,0.009621991,0.081339365,0.128421053,0.16364727,0.001202766,0.287141947,0.081218225,0.220847037,0.005984511,0.223611684,0.057291667,0.806823033,0.973404837,0.39540009,0.27023358,0.018363599,0.070360041,172.15
9/1/2019,0.021359991,0.019878899,0.025730359,0.066787377,0.007704801,0.107219518,0.02831414,0.224979472,0.011693874,0.010622197,0.049267231,0.009387104,0.002106204,0.038821188,0.015256673,0.119555594,0.023273318,0.015180226,0.095287894,0.012894651,0.009064199,0.089171242,0.141403291,0.984631976,0.405960633,0.000873744,0.010555354,0.079222295,0.133498452,0.149103766,0.001178316,0.291021852,0.078672957,0.230303192,0.006266135,0.231445753,0.033854167,0.806823033,0.973404837,0.39540009,0.27023358,0.014690879,0.061380156,171.42
9/2/2019,0.02315138,0.020004022,0.027023456,0.082204227,0.01527062,0.113463355,0.054084064,0.224996579,0.01220636,0.010883205,0.050955143,0.026278601,0.004870284,0.061063384,0.019509026,0.123339902,0.030734407,0.017823851,0.096548967,0.025091764,0.018467681,0.089925834,0.142273635,0.984631976,0.406380614,0.001164992,0.01224782,0.08161146,0.173085655,0.218784882,0.001233507,0.308319276,0.082466119,0.248065938,0.008753814,0.281843784,0.1171875,0.806823033,0.973404837,0.391783454,0.27023358,0.021424199,0.07824121,178.76
9/3/2019,0.023241681,0.020542497,0.027740765,0.062895164,0.011928599,0.120888064,0.063883792,0.228157931,0.019594391,0.014787072,0.053156013,0.020208545,0.004185454,0.068205553,0.025133468,0.127923914,0.041954001,0.023837947,0.097717766,0.021600711,0.015638542,0.090587001,0.144052882,1,0.406861108,0.001164992,0.010819977,0.086323898,0.164396285,0.203901252,0.001199191,0.311929863,0.083346251,0.246131506,0.008495658,0.277115038,0.182291667,0.819692524,1,0.402068264,0.262527451,0.021424199,0.075452164,179.13
9/4/2019,0.022236161,0.020578246,0.026918816,0.049507544,0.013213512,0.122749799,0.058721451,0.227699466,0.011003366,0.010464388,0.053465522,0.011744496,0.002901246,0.059257762,0.02378701,0.127966755,0.032101517,0.022934713,0.096610482,0.021317428,0.014697479,0.089631184,0.143482751,1,0.407289368,0.001164992,0.010644049,0.079064774,0.144829721,0.194230835,0.001232077,0.305793234,0.07551455,0.248196873,0.008143628,0.249564753,0.138020833,0.784875106,0.962131991,0.409245027,0.267758036,0.024484799,0.079931542,175.01
9/5/2019,0.022082404,0.020071052,0.027143957,0.107513181,0.020611618,0.122346294,0.047071643,0.224777611,0.010764679,0.011077153,0.054412977,0.028145661,0.006214989,0.047765049,0.020741415,0.122597321,0.024182473,0.021654676,0.093842274,0.026832728,0.017174836,0.087690804,0.141733802,1,0.40778594,0.00145624,0.015962824,0.080628972,0.166068111,0.240928669,0.001219923,0.317324527,0.081624198,0.258184904,0.011593523,0.291078881,0.1484375,0.776984654,0.965196454,0.413539783,0.27853863,0.017139359,0.081157032,174.38
9/6/2019,0.020884077,0.019800697,0.027385653,0.095528249,0.018581237,0.120110197,0.070096832,0.221592309,0.022186544,0.017637674,0.053989126,0.022730846,0.004661641,0.065618794,0.024991964,0.119541313,0.040837373,0.028602587,0.089628445,0.036074944,0.019878382,0.084981459,0.139712181,1,0.408259006,0.001601864,0.015925646,0.071343322,0.17246646,0.228701118,0.00109653,0.313234894,0.070872976,0.251676631,0.012673081,0.290051511,0.169270833,0.774560555,0.928313451,0.370987794,0.277021362,0.015302999,0.076086038,169.47
9/7/2019,0.023043994,0.020151488,0.027199318,0.079212849,0.009660791,0.119217007,0.041083808,0.231695634,0.031874472,0.025113327,0.052409247,0.032938116,0.00686428,0.052295169,0.022678257,0.124596578,0.044833301,0.030235398,0.090766486,0.02768729,0.018558752,0.085182683,0.140764305,1,0.408656981,0.001893112,0.01468376,0.086968554,0.120722394,0.179113754,0.001162873,0.314509607,0.087372178,0.216125987,0.011452711,0.22186845,0.065104167,0.774560555,0.928313451,0.370987794,0.277021362,0.00856968,0.071754564,178.32
9/8/2019,0.02386159,0.020681026,0.027518396,0.060510782,0.009786632,0.119903865,0.035661918,0.251132476,0.038311688,0.025222147,0.052365876,0.014581301,0.003168191,0.060086786,0.024417824,0.132422243,0.046254066,0.029250796,0.095718504,0.045191643,0.025811064,0.087353034,0.143755422,1,0.409053346,0.00218436,0.015952158,0.087870111,0.114365325,0.173274399,0.001102535,0.310298253,0.08614651,0.221322693,0.012602675,0.220140193,0.049479167,0.774560555,0.928313451,0.370987794,0.277021362,0.01040604,0.069514875,181.67
9/9/2019,0.023659021,0.020862007,0.027260686,0.045842851,0.009884855,0.118632233,0.050333893,0.26200219,0.046122089,0.033507325,0.052204221,0.024140216,0.004617915,0.056571958,0.023798561,0.134021649,0.03350306,0.024369293,0.096518209,0.188071284,0.035516924,0.08710869,0.143386353,1,0.409507246,0.00218436,0.018746893,0.081625104,0.159484004,0.230820725,0.001107396,0.314593539,0.079509447,0.258619873,0.015066886,0.281071759,0.138020833,0.766090042,0.936959615,0.376638788,0.271670992,0.026321159,0.077480561,180.84
9/10/2019,0.023456453,0.020828492,0.026798238,0.036815007,0.008379442,0.116270571,0.043418486,0.261694266,0.035055071,0.023770143,0.051722017,0.029009693,0.004627299,0.048975883,0.019557759,0.134678548,0.046334095,0.032598878,0.096087598,0.122445303,0.029464005,0.086145687,0.142471941,0.993529253,0.409920141,0.002766856,0.02076158,0.084317837,0.125779154,0.200115025,0.001128129,0.308760867,0.082007453,0.216227332,0.017061723,0.232480611,0.104166667,0.774560555,0.927219,0.359290235,0.278099421,0.029993879,0.084812373,180.01
9/11/2019,0.023083043,0.020395031,0.025744834,0.048631156,0.011209858,0.115069798,0.046956745,0.257506501,0.027624669,0.018080985,0.050705958,0.025305059,0.004333002,0.057609096,0.021985535,0.134592866,0.030451349,0.025463658,0.093903789,0.09974119,0.036981791,0.084952712,0.141496936,0.993529253,0.410357278,0.002475608,0.019971538,0.084535203,0.126625387,0.204088322,0.001187037,0.311156582,0.083310161,0.216137084,0.015935226,0.242720613,0.138020833,0.799491098,0.930721243,0.358216546,0.289598722,0.017139359,0.081431711,178.48
9/12/2019,0.023744442,0.020185003,0.025011586,0.080051597,0.014944548,0.117711315,0.048343276,0.256384289,0.01482483,0.012252891,0.049390246,0.021841499,0.003574297,0.041486856,0.017031976,0.132165196,0.019574751,0.018754935,0.091504675,0.096816027,0.030238998,0.084054388,0.14024926,0.993529253,0.410832034,0.002766856,0.02213586,0.094782721,0.137234262,0.207270051,0.001164732,0.313164512,0.096179002,0.236762641,0.018117813,0.25652421,0.065104167,0.755230847,0.890664332,0.368727396,0.288041525,0.020199959,0.089355139,181.19
9/13/2019,0.023834743,0.020357047,0.025057862,0.066542034,0.009338505,0.119237657,0.046296318,0.255323662,0.015099609,0.013429834,0.048725096,0.013221397,0.002394911,0.054571536,0.01827375,0.130965641,0.022673324,0.019267714,0.09331939,0.103626187,0.025905706,0.083407595,0.140257523,0.993529253,0.411252233,0.00291248,0.020894676,0.093449223,0.088503612,0.156246425,0.00126196,0.301646694,0.08799579,0.189113475,0.015982164,0.181451332,0.075520833,0.755230847,0.887052643,0.372513562,0.289718507,0.014690879,0.081664131,181.56
9/14/2019,0.025626132,0.020582715,0.025160115,0.060415376,0.005344784,0.118588851,0.038222119,0.264900096,0.03220196,0.02812736,0.048917899,0.007450656,0.001804719,0.057784556,0.018869368,0.132850655,0.026039802,0.019238225,0.09621063,0.10600589,0.024283102,0.083702245,0.142284652,0.993529253,0.41164326,0.003494976,0.022083385,0.093392323,0.085201238,0.157623937,0.003248268,0.317506596,0.094663323,0.192949051,0.017977001,0.185193145,0.041666667,0.755230847,0.887052643,0.372513562,0.289718507,0.017139359,0.071775693,188.9
9/15/2019,0.025767686,0.020794977,0.024767042,0.052604236,0.005755938,0.118219735,0.028853655,0.277042562,0.024435884,0.019228213,0.049260528,0.008478126,0.001867811,0.059838573,0.017605936,0.134421501,0.01772976,0.014787041,0.096241388,0.094338191,0.018528395,0.084018455,0.143625973,0.993529253,0.4120525,0.003494976,0.021243073,0.093592169,0.095438596,0.169140315,0.018218351,0.326263464,0.092270103,0.180646359,0.018305562,0.189307117,0.03125,0.755230847,0.887052643,0.372513562,0.289718507,0.019587839,0.076191684,189.48
9/16/2019,0.027810454,0.020929037,0.024226827,0.04694469,0.008025083,0.117552195,0.041456831,0.279088545,0.031598971,0.025813229,0.049167084,0.012144902,0.002189462,0.116166485,0.028431569,0.137477508,0.039219195,0.02719695,0.095872293,0.074671227,0.017237931,0.083989709,0.143532328,0.993529253,0.412519784,0.003203728,0.022069496,0.09961671,0.145098039,0.220994159,0.029711539,0.349228036,0.10355789,0.227599425,0.019244309,0.263476179,0.125,0.796440846,0.876655357,0.367710217,0.293391895,0.025096919,0.095398073,197.85
9/17/2019,0.030263241,0.021429529,0.024812778,0.087257649,0.016315879,0.116576738,0.043532435,0.278695087,0.031622336,0.024922993,0.049277877,0.016083644,0.003328317,0.151598723,0.037096913,0.143246794,0.048745404,0.03591747,0.099470965,0.103878069,0.031580056,0.087755483,0.150558425,0.951739013,0.412958144,0.004659968,0.02716402,0.109431357,0.128338493,0.198219592,0.068186738,0.35732787,0.108874199,0.210219867,0.024172729,0.225140009,0.122395833,0.761862818,0.903578855,0.36460217,0.291036135,0.035502959,0.096834855,207.9
9/18/2019,0.030897793,0.022779069,0.026305531,0.159799928,0.02438083,0.115802119,0.045428885,0.278489804,0.028668125,0.020469002,0.049909907,0.022557092,0.004624504,0.113592013,0.031484023,0.150615486,0.068318261,0.038124223,0.106360728,0.108221714,0.045228736,0.104938626,0.164971425,0.951739013,0.413404689,0.004805592,0.029999539,0.113521775,0.130815273,0.206040957,0.066933929,0.364865443,0.116799928,0.210156249,0.026050223,0.245304763,0.1640625,0.763070052,0.897449929,0.367879747,0.287402675,0.036115079,0.091151116,210.5
9/19/2019,0.033462847,0.023545446,0.026696216,0.075631594,0.014464348,0.116270321,0.066044223,0.274972629,0.036369962,0.026030869,0.049603946,0.041579551,0.007521358,0.179216008,0.040133844,0.154128467,0.076155497,0.041504523,0.109067421,0.108447997,0.038954391,0.117371432,0.169127591,0.951739013,0.413806239,0.006116208,0.031977476,0.109947175,0.135521156,0.188785717,0.17104292,0.411316081,0.105905061,0.21261368,0.02980521,0.233129831,0.0859375,0.772138221,0.909488891,0.363584991,0.28580555,0.041012038,0.095503719,221.01
9/20/2019,0.032791686,0.023429261,0.025971053,0.064616027,0.008396369,0.116366826,0.040295823,0.272598194,0.018728026,0.01391089,0.048801192,0.020998908,0.003812291,0.091836072,0.022493074,0.150244195,0.041957123,0.024467043,0.107560285,0.098919072,0.023068233,0.109753644,0.163668663,0.951739013,0.414299112,0.00582496,0.030208329,0.109778336,0.139091847,0.211784459,0.280549343,0.496277587,0.112102706,0.222760756,0.030039897,0.25158355,0.1171875,0.797660614,0.904016636,0.370027125,0.287362747,0.024484799,0.093559838,218.26
9/21/2019,0.032020462,0.023304138,0.025542254,0.051526736,0.006372447,0.11421874,0.036878476,0.274014643,0.020281354,0.016489242,0.048460535,0.009416365,0.00195047,0.087556299,0.017486632,0.145488818,0.030882026,0.019989646,0.109221211,0.089967255,0.029939001,0.101819645,0.160630724,0.951739013,0.414716777,0.005388088,0.0225415,0.122572695,0.078307534,0.119331868,0.28139208,0.492279725,0.122637963,0.156655704,0.022529923,0.161610065,0.098958333,0.797660614,0.904016636,0.370027125,0.287362747,0.019587839,0.07479716,215.1
9/22/2019,0.031075956,0.022497542,0.024843654,0.043806626,0.007232397,0.113050607,0.038187934,0.267223211,0.019312571,0.015726297,0.047775671,0.015477921,0.002382133,0.093466261,0.018029186,0.141418902,0.032034038,0.018725992,0.107468012,0.095593483,0.034553838,0.099174979,0.155937478,0.951739013,0.415106807,0.004077472,0.018927567,0.113754335,0.074241486,0.100576978,0.28104306,0.478531516,0.110323441,0.153796591,0.016545412,0.146326816,0.0703125,0.797660614,0.904016636,0.370027125,0.287362747,0.028769639,0.06816261,211.23
9/23/2019,0.028571917,0.021282063,0.023575812,0.049892545,0.009957464,0.110688196,0.050707074,0.256757219,0.025216537,0.015892539,0.046561683,0.01859187,0.003308751,0.082085427,0.020460211,0.13195099,0.07783136,0.046576067,0.100793553,0.108320482,0.03075685,0.094791158,0.149946981,0.951739013,0.415486628,0.005242464,0.025549754,0.120222755,0.100598555,0.123923577,0.280930962,0.501491239,0.123338303,0.195191956,0.02628491,0.193375412,0.130208333,0.805599933,0.93236292,0.387432188,0.283569575,0.019587839,0.085446247,200.97
9/24/2019,0.020151902,0.018676825,0.020073038,0.130699493,0.02125374,0.097907261,0.116527357,0.2207746,0.156518779,0.082521299,0.041159261,0.082760537,0.014093736,0.31545019,0.067732811,0.106688944,0.146278966,0.092688502,0.087690699,0.200237155,0.060617875,0.083594446,0.137902637,0.944189809,0.415994006,0.004514344,0.030860598,0.114548139,0.170546956,0.182583045,0.280145704,0.475682803,0.10747353,0.215595591,0.031682704,0.245888087,0.145833333,0.800711974,0.929079567,0.388279837,0.268237173,0.039787798,0.09079192,166.47
9/25/2019,0.021067121,0.0170614,0.017546363,0.086283946,0.013155158,0.087351349,0.08425683,0.192582455,0.091659658,0.054508782,0.037192412,0.073654904,0.011389154,0.186661677,0.043849961,0.09367949,0.115558564,0.059351856,0.079078494,0.105797635,0.037080004,0.079102826,0.131796461,0.944189809,0.416481389,0.005242464,0.038712726,0.117081026,0.134881321,0.157163221,0.279909069,0.480892596,0.118110117,0.195195655,0.033794884,0.222040677,0.1015625,0.83137889,0.948232461,0.400259946,0.267278898,0.034890839,0.089545301,170.22
9/26/2019,0.020051838,0.017282599,0.017068131,0.085365622,0.013954748,0.083739121,0.080657324,0.193311208,0.077856682,0.038687719,0.037488911,0.033145656,0.00640726,0.165371074,0.034927238,0.094636278,0.093075865,0.042882856,0.079693652,0.09085432,0.027927115,0.083191997,0.134371686,0.944189809,0.416906613,0.003786224,0.024938493,0.122005404,0.122352941,0.144788797,0.282056088,0.457058621,0.119321712,0.185968082,0.024172729,0.207065189,0.184895833,0.838163234,0.946809675,0.373361212,0.259852266,0.029993879,0.083206558,166.06
9/27/2019,0.022084844,0.017269193,0.016793172,0.066870484,0.01021605,0.081637664,0.05651544,0.191980293,0.041516445,0.030222647,0.03686516,0.019800176,0.003511405,0.134204554,0.03160459,0.092294291,0.0574496,0.029279739,0.081108514,0.071131541,0.025687851,0.084298732,0.133410452,0.944189809,0.417316923,0.00436872,0.025599748,0.118849412,0.107285862,0.139436441,0.283227112,0.449530259,0.11406034,0.191633045,0.024642103,0.18157264,0.151041667,0.835694624,0.937835176,0.361042043,0.248951887,0.031830239,0.082023327,174.39
9/28/2019,0.02202383,0.017363035,0.017196101,0.050094929,0.006264647,0.082760751,0.048538255,0.193605447,0.020682328,0.01648884,0.036795373,0.015881977,0.003044202,0.109883853,0.027223366,0.092579899,0.037889139,0.02070994,0.083599902,0.03899413,0.016508176,0.08421968,0.133228672,0.944189809,0.417654952,0.00436872,0.021704471,0.117677465,0.085820433,0.127241357,0.283867958,0.499608643,0.11617034,0.173921341,0.023938043,0.169760133,0.046875,0.835694624,0.937835176,0.361042043,0.248951887,0.023260559,0.074290061,174.14
9/29/2019,0.020935329,0.016929574,0.016835906,0.043459213,0.005972875,0.081652652,0.049074446,0.191829752,0.020275243,0.015051292,0.036323026,0.014527679,0.002648877,0.08604398,0.023090317,0.089680976,0.033246082,0.018233965,0.082554134,0.043931415,0.014918906,0.083551327,0.132724644,0.944189809,0.418025546,0.003931848,0.023038879,0.11389046,0.081795666,0.0884963,0.283440727,0.50076797,0.113705566,0.15791253,0.022060549,0.157875741,0.078125,0.835694624,0.937835176,0.361042043,0.248951887,0.014078759,0.077121366,169.68
9/30/2019,0.023812778,0.016989901,0.016904049,0.051613139,0.009254537,0.082395215,0.070131967,0.19644519,0.03331733,0.022259111,0.036492566,0.026101759,0.004800803,0.122461418,0.030114281,0.090580641,0.054350435,0.025922374,0.085537648,0.090407635,0.031378273,0.086052261,0.13684225,0.944189809,0.418529029,0.003203728,0.020460735,0.115412177,0.139484004,0.150184441,0.283307897,0.477365754,0.11142015,0.200767411,0.019244309,0.226720002,0.114583333,0.8585984,0.96618146,0.351378843,0.247913755,0.023872679,0.095292427,181.47
10/1/2019,0.022572961,0.017231209,0.017430481,0.054128806,0.009773491,0.084477104,0.059385517,0.201837279,0.037758803,0.025339801,0.036746482,0.025698393,0.004773649,0.128806993,0.028875756,0.093165396,0.049007056,0.027934172,0.087567667,0.06327463,0.023128946,0.086569696,0.138943744,0.919654894,0.419411655,0.001310616,0.010633484,0.113623171,0.152879257,0.157078189,0.279890338,0.368787618,0.113100269,0.241823234,0.007533443,0.197627914,0.125,0.841869545,0.96574368,0.327079566,0.235935316,0.029993879,0.08022735,176.39
10/2/2019,0.023712714,0.017309411,0.017459355,0.042718329,0.005695356,0.085061629,0.03940924,0.203048447,0.018152374,0.013072053,0.03662189,0.008615785,0.001510221,0.072592288,0.01591077,0.093422443,0.031444269,0.018719439,0.087106299,0.04726957,0.018227803,0.084981459,0.137806238,0.919654894,0.42024649,0.001310616,0.010621457,0.107769639,0.140970072,0.151752116,0.276846535,0.320609333,0.101252188,0.293863523,0.006923257,0.184197225,0.145833333,0.830146838,0.96574368,0.347366637,0.230185666,0.023260559,0.074226673,181.06
10/3/2019,0.02227521,0.017296005,0.017293503,0.040441043,0.005328748,0.08449001,0.04255501,0.202812372,0.019148585,0.012851602,0.036586799,0.012231103,0.002089632,0.073986883,0.016714674,0.09470768,0.037075666,0.020388292,0.088152067,0.043277441,0.016546866,0.084938339,0.137497762,0.919654894,0.421002519,0.001893112,0.012944654,0.101844479,0.14251806,0.105674239,0.277625216,0.364710957,0.098786894,0.298897485,0.010654776,0.175250421,0.122395833,0.805599933,0.96574368,0.369914105,0.236174885,0.026933279,0.072557471,175.17
10/4/2019,0.022529031,0.017307177,0.017089074,0.038116602,0.00482427,0.082638184,0.039026563,0.202843164,0.023982319,0.015965219,0.036183451,0.011674898,0.001773971,0.069503671,0.014646435,0.094750521,0.036178602,0.01898757,0.088674951,0.070726677,0.021236107,0.084205307,0.137519796,0.919654894,0.421631223,0.00145624,0.013234931,0.103688058,0.138472652,0.099500942,0.261675276,0.276089004,0.101450233,0.309588273,0.007157944,0.156536116,0.111979167,0.816010499,0.96574368,0.376130199,0.24076662,0.021424199,0.070296653,176.21
10/5/2019,0.022697431,0.017644562,0.017110248,0.035987156,0.003551385,0.081819849,0.035664608,0.204861776,0.017752372,0.012337217,0.036244958,0.015469139,0.002104207,0.057594728,0.014770251,0.095093251,0.025822376,0.015623106,0.091104823,0.064813646,0.02220336,0.084507143,0.139296289,0.919654894,0.422253169,0.001164992,0.011366948,0.104012402,0.086006192,0.116253722,0.189687072,0.169656375,0.102538911,0.176584422,0.005562075,0.160221019,0.091145833,0.816010499,0.96574368,0.376130199,0.24076662,0.019587839,0.074628127,176.9
10/6/2019,0.021076883,0.017535079,0.01669885,0.03632174,0.005642347,0.07947609,0.04959576,0.201710688,0.018737701,0.014041796,0.035883009,0.009694858,0.001831273,0.065427512,0.019159958,0.092394254,0.038044613,0.023202843,0.090951033,0.093367747,0.028687822,0.084341852,0.140128073,0.919654894,0.423400546,0.001019368,0.009311253,0.10489923,0.071661507,0.099817878,0.231218657,0.250657869,0.104359813,0.318840258,0.004717203,0.142737012,0.080729167,0.816010499,0.96574368,0.376130199,0.24076662,0.020812079,0.066366633,170.26
10/7/2019,0.023573601,0.017908213,0.016957254,0.052071137,0.007763378,0.080005575,0.074412789,0.208108663,0.040344561,0.023586635,0.036068321,0.016033833,0.002868902,0.104456498,0.027307294,0.093508126,0.046198991,0.027466172,0.094488189,0.105510403,0.035584185,0.086576882,0.146369207,0.919654894,0.424082342,0.001164992,0.010462606,0.10573412,0.146357069,0.127188792,0.245610378,0.229646732,0.100108565,0.231683555,0.005843699,0.185878308,0.140625,0.809882732,0.96574368,0.367823237,0.239129567,0.020812079,0.085467377,180.49
10/8/2019,0.023720036,0.018446689,0.017693197,0.044786767,0.007686983,0.082618616,0.060656676,0.216716847,0.020409505,0.014327699,0.03659429,0.006869034,0.001465897,0.083889813,0.023719687,0.097106789,0.026803353,0.016392547,0.101962352,0.087410949,0.02692891,0.089034697,0.152376231,0.91399299,0.424811086,0.001019368,0.010632727,0.104175814,0.167595459,0.154284513,0.260557441,0.245593709,0.097522501,0.252147848,0.006500821,0.246525326,0.1796875,0.83137889,0.960161979,0.365393309,0.230225594,0.027545399,0.089629817,181.09
10/9/2019,0.026731716,0.018676825,0.018995611,0.135999139,0.018840046,0.085718761,0.08314884,0.218690981,0.033784119,0.021916991,0.038170621,0.028994953,0.005675909,0.118638157,0.031366162,0.099448776,0.050570411,0.026521436,0.103992372,0.074649573,0.025781897,0.089760543,0.153747848,0.91399299,0.425526999,0.00145624,0.013700669,0.101064163,0.196016512,0.195299141,0.278984833,0.309201953,0.096329041,0.279929695,0.008918094,0.277212383,0.151041667,0.813558058,0.948560797,0.369235986,0.231024157,0.032442359,0.093517579,193.43
10/10/2019,0.026316817,0.018763965,0.020150113,0.084279985,0.009896436,0.088954878,0.062436646,0.216867387,0.030596868,0.018914603,0.039000185,0.028321849,0.00501324,0.091574818,0.025568089,0.100205638,0.03138584,0.018232873,0.101900837,0.065084406,0.019353387,0.089501825,0.151786821,0.91399299,0.426349417,0.001310616,0.012126411,0.108729026,0.160928793,0.175435749,0.278037004,0.25119237,0.102645648,0.241073133,0.007251819,0.243345871,0.15625,0.789131528,0.930721243,0.37466094,0.229506888,0.022648439,0.097658891,191.73
10/11/2019,0.023683427,0.018254536,0.019273649,0.068947323,0.011523904,0.08642477,0.07270562,0.210931299,0.03552009,0.022029826,0.037326468,0.022487479,0.004088819,0.131359052,0.031210399,0.095578785,0.03908341,0.025839369,0.098548228,0.077676126,0.021609318,0.08708713,0.148079598,0.91399299,0.427077134,0.001019368,0.011455175,0.117303199,0.15374613,0.174116985,0.267700399,0.239228809,0.112462352,0.248826395,0.006571227,0.240759475,0.158854167,0.776378467,0.899529386,0.363528481,0.233978838,0.029381759,0.095419202,180.94
10/12/2019,0.023475977,0.017977478,0.018994302,0.065368847,0.007891446,0.084274186,0.042448341,0.209579855,0.020133425,0.01494448,0.036850572,0.009157526,0.00160466,0.060158088,0.019902315,0.093036872,0.014538207,0.013492806,0.096825787,0.042220993,0.012796307,0.086627188,0.148638711,0.91399299,0.427738541,0.000873744,0.010268526,0.107253666,0.11254902,0.126404955,0.261817686,0.186052381,0.09925554,0.226762035,0.004740671,0.189673286,0.1484375,0.776378467,0.899529386,0.363528481,0.233978838,0.017139359,0.079635734,180.09
10/13/2019,0.023788372,0.018250067,0.020292481,0.106579172,0.015900493,0.084431974,0.048686704,0.211003148,0.017701832,0.0139912,0.037239726,0.008840184,0.002103608,0.050953589,0.018940843,0.093922257,0.022874894,0.020077021,0.097563976,0.051682673,0.016986743,0.08780579,0.151368175,0.91399299,0.42830513,0.001019368,0.011233459,0.115380549,0.078369453,0.09383938,0.121757702,0.138006841,0.110658204,0.174308968,0.004365172,0.139049863,0.104166667,0.776378467,0.899529386,0.363528481,0.233978838,0.026933279,0.078304598,181.37
10/14/2019,0.025152659,0.018545,0.021271121,0.077177826,0.012478958,0.084818743,0.052742637,0.214352676,0.021383093,0.015425938,0.037573287,0.007078752,0.002258144,0.057862148,0.020830036,0.095493103,0.019257264,0.017169088,0.100639764,0.050167985,0.020264093,0.091636243,0.158248296,0.91399299,0.429060307,0.001164992,0.011241008,0.107727933,0.136759546,0.135381205,0.231968598,0.221733222,0.102421988,0.244008439,0.005984511,0.201767346,0.2109375,0.776378467,0.899529386,0.358838156,0.231343582,0.030605999,0.08859449,186.96
10/15/2019,0.023634615,0.018165162,0.021509505,0.14071106,0.018228882,0.083842121,0.061252056,0.209562748,0.034747725,0.022669094,0.036761859,0.024726772,0.005338285,0.084885789,0.02657306,0.092836946,0.048839101,0.031860017,0.099440207,0.067364332,0.019162318,0.093454451,0.161346829,0.90913993,0.429814137,0.001019368,0.01108581,0.12391317,0.16247678,0.155580086,0.271345728,0.228941314,0.123933845,0.236923166,0.006500821,0.231796197,0.309895833,0.778197361,0.89361935,0.359459765,0.241485326,0.027545399,0.095609364,180.74
10/16/2019,0.022175146,0.017414425,0.020968135,0.085909333,0.013981253,0.080885276,0.064667187,0.201385658,0.02469091,0.017617998,0.035287647,0.036592397,0.005814872,0.07248414,0.025727823,0.086567846,0.043949626,0.029374759,0.094826526,0.056263017,0.019314102,0.090263604,0.157515665,0.90913993,0.43047459,0.000873744,0.010145501,0.120211592,0.171475748,0.141645718,0.261951517,0.240042204,0.112744368,0.256732785,0.006219197,0.23470608,0.171875,0.754628589,0.905220532,0.345671338,0.239808345,0.034890839,0.084326403,174.76
10/17/2019,0.022843866,0.017371972,0.020944343,0.089431141,0.012265585,0.080173855,0.054453605,0.200858766,0.016293589,0.014067093,0.03515438,0.018783177,0.002794828,0.061959312,0.022523036,0.087096221,0.034915306,0.025044807,0.093934547,0.066033863,0.019806954,0.091090062,0.161126489,0.90913993,0.431150379,0.000873744,0.009664175,0.119314221,0.172817337,0.138603131,0.254814565,0.23210114,0.111231529,0.254296806,0.005679418,0.2415315,0.145833333,0.722267614,0.888365984,0.347818716,0.243162308,0.026933279,0.078473631,177.5
10/18/2019,0.02181638,0.017269193,0.021306309,0.066491734,0.010389554,0.07977518,0.061305232,0.199322567,0.030541742,0.021504599,0.035140186,0.012653909,0.002239576,0.066431244,0.023663193,0.088195813,0.031160814,0.024052014,0.094488189,0.059230706,0.019623027,0.092009946,0.164070784,0.90913993,0.431939323,0.000873744,0.009926399,0.106994285,0.188668731,0.179691969,0.271520166,0.238723907,0.099054078,0.262690688,0.006406947,0.263952423,0.158854167,0.706798148,0.892634344,0.351265823,0.239448992,0.029381759,0.071099561,173.29
10/19/2019,0.021591846,0.017188757,0.021077164,0.067965156,0.008767878,0.078752512,0.053386288,0.19661968,0.018270437,0.013487255,0.034808203,0.010114994,0.001697701,0.061555873,0.021524563,0.086439323,0.022107559,0.019542398,0.094888041,0.055615479,0.017100432,0.090184552,0.161258693,0.90913993,0.432577012,0.000873744,0.009763433,0.11886321,0.135851393,0.135545084,0.27055761,0.181304545,0.111125836,0.215924037,0.005233513,0.212676785,0.0546875,0.706798148,0.892634344,0.351265823,0.239448992,0.00795756,0.068056964,172.37
