Date,EtherPrice,ADA_Price(USDT),BNB_Price(USDT),BNB_Volume(USDT),BNB_Tradecount,BTC_Price(USDT),BTC_Tradecount,EOS_Price(USDT),EOS_Volume(USDT),EOS_Tradecount,ETC_Price(USDT),ETC_Volume(USDT),ETC_Tradecount,ETH_Volume(USDT),ETH_Tradecount,LTC_Price(USDT),LTC_Volume(USDT),LTC_Tradecount,TRX_Price(USDT),TRX_Volume(USDT),TRX_Tradecount,XLM_Price(USDT),XRP_Price(USDT),BTC-Dominance,AddressCount,AverageDailyTransactionFee,AvgGasPrice,BlockDifficulty,BlockSize,DailyActiveEthAddress,GasLimit,GasUsed,NetworkHash,ERC20 daily token transfer,TransactionFee, Ethereum daily transactions,verified-contracts,USD_EURO,USD_YUAN,Gold_Price,NASDAQ_Ind,GOOGLE_TREND,TWEETS
2019-01-08,151.1,0.047685,6.35535,3946905.61,46110,3965.945,242898,2.738,6452192.39,46867,4.84615,1405439.81,24110,441661.0678,170585,38.025,522510.1714,56171,0.02461,1370141125.0,91507,0.12187,0.36044,52.98,54823492,0.09,13679045245.0,2668.628,17916,246656,8001204,31137208059,184981.6534,303793,3.13e+20,553367,80,0.873820343,6.8519,1283.9,164.0,6.72,6291
2019-01-09,151.17,0.049625,6.5354,4167653.69,45910,3961.05,209240,2.80165,7243272.67,49060,4.89555,939966.02,16335,299443.563,125358,38.435,312030.1302,36311,0.026875,1572991504.0,98363,0.12204,0.362765,52.98,54897425,0.08,13525936033.0,2703.895,17865,248538,8001283,31279267451,190211.5117,301296,2.99e+20,558847,81,0.867754252,6.8117,1281.3,178.25,5.67,5529
2019-01-10,127.96,0.04755,6.198,3348790.03,45834,3775.97,374760,2.61575,15447628.34,113392,4.6202,1247852.87,19815,871751.7504,290765,35.49,584622.4539,66419,0.026625,4989891257.0,238090,0.11424,0.344715,52.98,54967991,0.08,15364969669.0,2674.363,19150,243553,8001229,32195149893,186276.7852,322495,3.65e+20,582839,79,0.868281671,6.7875,1292.4,185.07,6.79,6232
2019-01-11,127.16,0.043475,5.90175,2559930.81,32732,3593.595,264996,2.36595,9119469.05,77535,4.3569,951763.77,15035,545293.9837,197047,32.15,351182.3817,45405,0.02494,1995046858.0,142769,0.1049,0.32522,52.98,55053105,0.08,13631672273.0,2692.033,18683,235447,8001187,33318084869,186790.9227,309326,3.31e+20,541838,70,0.871156024,6.7596,1292.8,180.62,5.25,5170
2019-01-12,125.83,0.043075,5.9073,1743319.31,21978,3592.22,175679,2.3691,5316331.97,46702,4.4153,904201.24,13178,300262.134,122024,31.565,178476.2872,25298,0.023745,1099711472.0,83807,0.10416,0.325685,52.98,55128379,0.07,12182668844.0,2624.801,15918,189309,8001065,29702483987,181093.0092,251020,2.47e+20,452707,51,0.871156024,6.7596,1292.8,180.62,4.83,4277
2019-01-13,116.56,0.04116,5.66585,1420692.05,18672,3530.455,183113,2.2929,5711834.54,47435,4.2993,638457.77,10664,422561.9678,137005,30.62,229264.1193,29004,0.02191,852023326.8,61286,0.102765,0.31843,52.98,55207215,0.06,12299362181.0,2608.14,15798,198740,8001179,29548320450,182569.7794,267725,2.66e+20,481347,34,0.871156024,6.7596,1292.8,180.62,4.69,4805
2019-01-14,129.74,0.041435,5.76355,2330172.48,23190,3551.825,229452,2.31755,6215914.95,53218,4.2164,539152.54,8394,546420.4085,181074,30.655,255282.358,28964,0.023045,2293615074.0,133334,0.10421,0.32005,52.98,55258635,0.11,19179700938.0,2633.341,18452,271125,8001170,33474170588,184943.4647,253511,5.08e+20,577239,81,0.871156024,6.7596,1293.7,174.44,6.02,6104
2019-01-15,121.22,0.04271,5.9338,1366715.25,19343,3589.57,231684,2.3878,6820880.36,58379,4.2058,616369.69,10181,649020.5297,200989,31.235,216841.8609,29057,0.024595,1399984142.0,98165,0.10551,0.32505,52.45,55314941,0.09,18403886289.0,2702.084,18074,245116,8000887,31544999460,188708.0399,250482,4.23e+20,539896,75,0.877808989,6.7595,1289.35,174.53,6.72,6858
2019-01-16,123.12,0.04309,5.9459,2164639.9,21239,3572.45,205159,2.3751,5392886.82,46265,4.1864,639690.87,9506,513486.6547,192912,31.015,153939.5962,21559,0.024375,826394320.6,58359,0.10467,0.32362,52.45,55385026,0.1,20629866067.0,2621.049,18008,216883,8000843,32162670591,179529.688,258389,4.32e+20,507687,59,0.87657784,6.7532,1290.5,172.58,5.67,6989
2019-01-17,123.72,0.044455,6.21035,2312287.74,23754,3604.025,217797,2.43765,6827598.9,50896,4.3343,545145.1,9050,447535.2272,169098,31.345,203218.0029,25914,0.02487,1011108887.0,57671,0.106335,0.325345,52.45,55444772,0.08,13639170146.0,2580.831,17900,216437,8000821,30901966019,177700.9741,292396,3.3e+20,517082,78,0.878271562,6.7735,1294.0,169.78,5.46,5989
2019-01-18,120.57,0.04421,6.40095,2495447.22,27081,3604.095,177567,2.45125,5451727.31,43387,4.36215,330775.91,6090,235646.684,112833,31.075,150711.3444,18620,0.02466,608269014.3,39187,0.106275,0.32252,52.45,55507961,0.08,14390713391.0,2571.663,17751,217354,8001004,31952137313,177754.3264,314265,3.7e+20,538899,57,0.880126738,6.7765,1285.05,171.0,4.97,5142
2019-01-19,124.85,0.04444,6.5043,2269437.98,21884,3630.085,175054,2.4368,4397104.68,33727,4.32995,503740.9,7953,323303.793,117187,31.39,164989.6367,21151,0.024295,674269447.7,40328,0.10606,0.32356,52.45,55562840,0.08,12427478085.0,2637.07,17863,208201,8001008,33878498386,184503.3671,325482,3.31e+20,539125,64,0.880126738,6.7765,1285.05,171.0,4.06,5088
2019-01-20,118.41,0.04401,6.46145,1778376.93,21670,3602.515,204941,2.3849,6718840.17,56216,4.2754,581342.35,8371,451792.8535,164941,31.29,249450.0041,29614,0.023865,611417328.1,35258,0.10472,0.32176,52.45,55626534,0.07,12387866392.0,2673.566,17832,196352,8001304,33077247331,184550.3414,352724,3.07e+20,537705,38,0.880126738,6.7765,1285.05,171.0,3.92,4623
2019-01-21,116.72,0.042705,6.43965,1851048.49,14852,3533.08,160825,2.3251,4909058.38,41047,4.2206,372056.05,5765,303632.9346,119538,30.725,110305.7587,15290,0.02447,680005035.6,44484,0.10214,0.31732,52.45,55679196,0.07,13567626739.0,2840.844,21357,215040,8001274,33763981311,178144.598,362179,3.56e+20,582751,91,0.880126738,6.7765,1278.7,171.0,4.27,4532
2019-01-22,119.12,0.042915,6.47085,1854629.75,17562,3548.905,195484,2.3751,6368766.91,53025,4.25065,300367.23,5648,359542.6387,134797,31.115,199887.1626,23765,0.02578,1109566790.0,65921,0.101755,0.31764,52.85,55724989,0.1,18561474026.0,2878.752,22711,207146,8001144,34637145295,180021.9752,409857,4.86e+20,605558,72,0.880359187,6.8072,1284.75,167.88,4.27,4875
2019-01-23,117.57,0.04299,6.48745,1928704.72,13645,3561.615,192892,2.42315,4011152.74,33275,4.2614,258792.12,5452,230247.6158,102993,31.545,123577.2723,15638,0.02624,777770703.1,46685,0.10135,0.315885,52.85,55785116,0.08,13308904468.0,2752.835,20710,215198,8001029,31630703208,168483.6724,277494,3.44e+20,533819,113,0.877963126,6.7897,1284.9,166.16,3.99,5182
2019-01-24,117.7,0.04275,6.47755,1514319.91,11955,3561.295,162159,2.42655,3593242.18,30932,4.25725,227116.33,4169,216242.2983,90622,32.1,138812.1622,16597,0.026515,506049413.5,34006,0.100865,0.315075,52.85,55838500,0.08,14394162195.0,2805.105,19842,209817,8001118,31679636794,175286.5866,305080,3.55e+20,520130,60,0.883236177,6.7835,1279.75,166.84,4.06,5977
2019-01-25,115.92,0.04261,6.5727,2583153.38,17668,3567.18,153413,2.43145,3241042.53,27603,4.2899,224297.62,4521,198617.0811,85660,32.605,169242.5338,18027,0.02662,333547496.2,22469,0.10023,0.31484,52.85,55898905,0.07,13857565780.0,2812.524,18310,213051,8001115,30938949942,175620.0016,305279,3.25e+20,504903,66,0.876654686,6.7448,1282.95,168.7,4.2,5519
2019-01-26,116.33,0.04241,6.81765,2734629.11,23293,3565.97,135369,2.41715,2440321.11,19198,4.29615,148590.76,2914,146216.8282,68368,32.74,166677.4281,20495,0.02751,757357994.5,44448,0.098805,0.31329,52.85,55995951,0.07,12616710414.0,2749.134,17422,196601,8000897,33241053039,170993.5618,319567,2.72e+20,464380,51,0.876654686,6.7448,1282.95,168.7,3.71,5476
2019-01-27,112.27,0.041625,6.99245,2776887.68,36398,3558.23,163855,2.3785,3924251.55,27345,4.2369,188753.1,3632,247369.6056,97152,32.5,173697.82,21480,0.02876,1355190570.0,81653,0.096215,0.30953,52.85,56062208,0.06,11788620538.0,2739.501,18274,201501,8001001,31494607522,168650.5178,285539,2.7e+20,488814,43,0.876654686,6.7448,1282.95,168.7,3.78,4601
2019-01-28,106.36,0.039715,6.60235,4950985.69,72468,3492.1,260799,2.2894,5569150.25,42684,4.0559,400015.96,6919,566205.7829,177547,31.58,267887.6294,30657,0.027875,2164754833.0,117488,0.090085,0.29938,52.85,56123743,0.07,15213901906.0,2605.259,21577,242450,8001024,33400327582,155983.8223,292129,3.73e+20,568564,86,0.87427872,6.7437,1301.0,170.31,4.06,7092
2019-01-29,104.75,0.038255,6.16515,2967157.36,30608,3422.52,189650,2.24135,3335084.4,29224,3.8866,267499.97,4654,319768.9135,129221,30.875,135879.8588,17933,0.02691,797744464.6,62123,0.08397,0.28958,53.4,56180844,0.06,12439032644.0,2443.768,22103,219778,8001111,32867605159,146880.6219,341264,3.29e+20,566026,72,0.87535014,6.7304,1308.35,171.43,4.41,6104
2019-01-30,109.04,0.038745,6.13615,2238811.59,20361,3434.11,180820,2.2912,2763718.76,24952,3.92095,317251.07,5181,330968.1927,118866,31.24,129114.9971,15154,0.02713,682721247.1,52733,0.083615,0.304015,53.4,56247615,0.07,13051979777.0,2404.537,21568,208898,8001210,32975674787,145301.9116,317055,3.51e+20,555347,69,0.875810124,6.7115,1312.95,174.28,4.13,6534
2019-01-31,106.89,0.038875,6.1792,2264988.86,33940,3445.8,198100,2.3178,3052511.71,26439,3.9513,240697.41,4051,290679.6194,102532,31.545,154708.1743,17825,0.02613,766309155.0,63277,0.083155,0.315145,53.4,56294559,0.08,14209971121.0,2465.758,20803,208575,8001156,35261654580,150028.8135,309022,3.9e+20,517057,63,0.873057447,6.6958,1322.5,179.79,3.99,6358
2019-02-01,107.03,0.03841,6.37395,2942865.68,31414,3448.085,167520,2.31815,2678028.02,25998,3.9211,307626.01,4542,243149.8844,86314,32.04,335544.9645,28955,0.02563,662366527.9,57315,0.081025,0.30772,53.4,56348640,0.08,13234562600.0,2408.028,20373,204710,8001360,32761450415,143116.014,289787,3.59e+20,498856,58,0.871535646,6.7426,1320.75,177.96,5.11,4182
2019-02-02,111.0,0.03891,6.692,3251363.16,22607,3483.485,153234,2.38235,2561851.19,19174,3.943,216130.81,3476,186908.7573,67351,33.6,268052.5235,27690,0.02611,332183079.3,30644,0.08193,0.30829,53.4,56413792,0.07,12000569516.0,2358.91,17499,183802,8001269,30168904532,143036.2313,276583,2.87e+20,450314,34,0.871535646,6.7426,1320.75,177.96,4.62,4623
2019-02-03,107.21,0.038765,6.82875,3095048.16,28273,3481.085,138592,2.4048,3256628.04,24307,3.9418,371140.77,4858,227211.5406,78309,34.015,348406.7322,32651,0.02575,314036955.6,26154,0.081585,0.306305,53.4,56473542,0.06,11637460620.0,2354.61,16597,169639,8001164,28022576836,139150.9121,241834,2.54e+20,424378,38,0.871535646,6.7426,1320.75,177.96,3.78,5250
2019-02-04,106.9,0.038115,6.94785,3306867.31,42104,3460.665,155686,2.3837,2674770.63,20090,3.8857,180689.11,3008,160850.1029,65698,33.76,206649.669,20549,0.0262,1036234203.0,77879,0.079415,0.300715,53.4,56532748,0.07,12082194503.0,2361.903,16326,166444,8001218,28109457360,141058.0782,262765,2.67e+20,416394,64,0.87427872,6.7426,1311.0,178.01,4.62,5596
2019-02-05,106.93,0.038015,7.48465,4154631.43,61915,3467.405,162066,2.39435,1969941.32,17506,3.86635,150705.02,2408,159730.1886,68422,34.21,214319.3424,19416,0.026605,638843861.1,50873,0.077815,0.29952,52.6,56597847,0.07,12593215644.0,2363.999,16601,168852,8001176,27984580259,141593.6815,216499,2.7e+20,414815,75,0.876731545,6.7426,1314.0,176.17,5.46,4877
2019-02-06,104.5,0.03737,7.9936,5817391.76,101183,3438.47,207024,2.367,3428527.0,30328,3.8044,398113.02,6984,337204.3025,113955,33.57,312456.542,30232,0.025865,538152250.9,51865,0.07566,0.29456,52.6,56654699,0.07,12593166346.0,2348.84,17023,173441,8001322,28696360299,139435.1741,227634,2.84e+20,429065,49,0.878734622,6.7426,1313.35,172.09,5.18,4763
2019-02-07,104.3,0.036565,7.97235,4354792.8,57100,3402.7,148209,2.3421,1765620.33,16175,3.79275,334728.43,5029,147942.0768,68959,33.01,144528.0808,14240,0.025605,246860684.4,24927,0.07426,0.290395,52.6,56703723,0.07,14057368181.0,2334.071,17432,169031,8001263,29441176225,139449.921,230809,3.03e+20,428676,60,0.88051422,6.7426,1306.6,170.35,4.27,4724
2019-02-08,119.49,0.038585,8.2021,4960284.84,78346,3528.72,277242,2.5313,9123081.23,73771,3.99285,822518.93,10910,589950.6493,177364,38.11,1237384.07,119267,0.02625,590828159.7,48112,0.07784,0.301755,52.6,56747159,0.08,13310836398.0,2371.717,18982,186134,8001377,30304669218,142467.7242,253033,3.27e+20,471952,62,0.882924245,6.7426,1311.1,171.01,4.41,4644
2019-02-09,119.46,0.040945,8.75115,5440051.11,47172,3662.725,192209,2.74655,6111348.73,52264,4.1063,518535.4,7623,328067.9574,118457,43.835,993529.3585,105794,0.026515,518065655.8,41529,0.081065,0.31205,52.6,56788042,0.08,12390959208.0,2370.09,17138,170698,8001139,29701599787,141162.9802,252930,2.92e+20,417129,30,0.882924245,6.7426,1311.1,171.01,4.83,4551
2019-02-10,125.58,0.042035,9.0349,5750442.06,78577,3672.62,171099,2.805,6446491.03,52122,4.11725,500903.44,6663,385819.0962,146060,45.735,667594.4623,74650,0.02601,607353046.1,49634,0.08049,0.31103,52.6,56820596,0.09,12847065310.0,2799.616,18598,157443,8001145,26786193364,145132.8832,204774,2.74e+20,381151,45,0.882924245,6.7426,1311.1,171.01,4.83,3650
2019-02-11,120.76,0.042305,9.34915,6041136.07,90762,3655.4,172626,2.79505,5768338.97,48957,4.1147,530008.64,7409,389405.304,129000,44.85,570398.4899,62358,0.02518,700500759.9,57685,0.07866,0.3062,52.6,56858176,0.09,13977805236.0,2790.454,20700,179265,8001168,27611571189,142235.6399,224251,3.21e+20,429007,73,0.886760663,6.7907,1306.75,171.66,5.39,4699
2019-02-12,122.63,0.04172,9.40075,4945231.46,91711,3631.255,198996,2.8479,7730088.3,65124,4.0694,311770.28,5847,343765.6699,114396,43.385,326731.558,42437,0.024485,459412785.1,40712,0.07713,0.303785,52.22,56909425,0.09,13012487105.0,2845.497,20824,184724,8001034,28573833622,147544.2715,255403,3.17e+20,438111,72,0.883704489,6.7726,1311.6,172.84,5.53,4456
2019-02-13,122.31,0.041395,9.0933,4005598.1,58061,3620.455,167690,2.90195,6485268.12,52339,4.08285,249334.48,4234,317827.3196,122122,42.75,333914.8433,40220,0.024235,422816770.1,36654,0.0767,0.30446,52.22,56955462,0.09,13713241302.0,2813.683,23368,189676,8001092,29584055361,142540.4061,286072,3.57e+20,491354,69,0.885896527,6.7598,1311.15,172.3,4.2,4972
2019-02-14,120.85,0.04071,8.841,2803390.01,62311,3599.45,155215,2.7996,4507205.73,36923,4.10145,348463.88,4928,297205.7874,101574,41.435,285144.9374,32595,0.023685,229078818.1,19050,0.07624,0.30234,52.22,57002535,0.1,19148327564.0,2763.886,23305,189326,8001481,29051955302,140337.5751,294993,3.95e+20,474782,66,0.886210564,6.7711,1305.65,170.82,5.32,4997
2019-02-15,122.02,0.04047,9.02735,3326003.04,78010,3596.52,151256,2.7678,4622600.86,40190,4.099,376492.88,5491,255296.0814,100464,41.92,389950.9521,45476,0.0235,256082232.0,21187,0.077685,0.30138,52.22,57047908,0.11,14753437258.0,2758.556,22751,193086,8001147,30180437810,139939.2522,311038,4.08e+20,468599,83,0.887468939,6.768,1318.0,172.3,4.55,4579
2019-02-16,123.26,0.0408,9.19705,2499086.4,40148,3610.45,149393,2.7902,3196504.29,28539,4.083,216517.83,3676,215320.7013,84959,42.97,326691.7079,45174,0.02363,175050883.2,15241,0.078635,0.30136,52.22,57096498,0.1,13510079150.0,2791.493,21513,183084,8001206,29978364164,144000.9622,261147,3.6e+20,454309,34,0.887468939,6.768,1318.0,172.3,3.99,4190
2019-02-17,134.28,0.0413,9.1586,2460188.81,44261,3642.4,179511,2.83105,5431277.9,37229,4.12205,311100.0,5246,614788.6008,162769,43.625,331698.796,43221,0.02367,190730523.0,16196,0.078845,0.30201,52.22,57142661,0.11,13757940835.0,2787.184,22199,178009,8001298,29860882794,140520.5263,264686,3.58e+20,447945,42,0.887468939,6.768,1318.0,172.3,4.06,4412
2019-02-18,146.53,0.04362,9.4147,2809984.65,61851,3783.11,393515,3.1763,17539014.8,128341,4.2837,846434.07,12268,1079830.15,299772,45.865,744029.8712,101066,0.024345,546475818.8,37569,0.081645,0.31252,52.22,57195769,0.14,17094399315.0,2800.544,24106,225128,8001130,31150438004,144791.9973,289177,4.92e+20,512455,67,0.887468939,6.768,1323.95,172.3,7.0,6086
2019-02-19,144.4,0.045765,10.04275,4894965.38,103781,3902.57,332281,3.49935,21074867.08,148893,4.457,1376246.94,17850,747968.9045,232384,47.475,404786.7578,63504,0.02485,603795953.8,41773,0.08666,0.32213,52.46,57246905,1.21,374000000000.0,2931.316,24581,221282,8001406,31990800940,154063.7497,322370,4.48e+21,533602,159,0.882768362,6.756,1329.55,171.88,6.44,5261
2019-02-20,149.23,0.0467,10.6949,4346711.07,105033,3938.545,250176,3.71455,17147702.58,110686,4.60475,828459.26,12491,614303.6101,191505,49.33,566874.1207,76226,0.024905,371243183.2,30948,0.0909,0.327,52.46,57293836,0.13,16098676684.0,2934.33,24759,204143,8001347,31658564437,152931.5965,344624,4.65e+20,530268,62,0.882768362,6.756,1345.75,171.83,5.46,4891
2019-02-21,146.36,0.04625,10.693,3077022.99,71652,3953.525,209571,3.8565,11037523.05,74174,4.5851,597484.33,8855,447364.4087,148898,50.205,383781.9003,51554,0.02484,254685888.3,23909,0.09029,0.326045,52.46,57337904,0.12,15306757881.0,2935.973,25217,195510,8001243,32160208363,152031.7369,330707,4.5e+20,544817,107,0.881989769,6.7195,1335.05,171.53,5.81,4536
2019-02-22,149.04,0.04544,10.61355,3038507.76,57951,3949.655,179588,3.8223,10110935.88,65772,4.58765,601173.65,8948,366251.1854,129247,49.06,265979.4349,44082,0.024805,217724892.3,18781,0.089495,0.320845,52.46,57384258,0.12,14913439608.0,2909.985,24969,200174,8001252,31958692019,150079.7621,359508,4.26e+20,530839,103,0.881678716,6.7112,1322.25,174.07,5.11,4460
2019-02-23,159.48,0.04713,10.74185,2877713.15,57167,4039.88,231563,4.04545,8765378.72,65188,4.7428,669516.25,10259,588183.729,172084,50.31,411115.3383,58429,0.02509,307453778.6,23865,0.09219,0.326515,52.46,57429694,0.13,14039107293.0,3019.639,21843,190617,8001223,31537207542,159998.9286,346227,3.85e+20,476225,45,0.881678716,6.7112,1322.25,174.07,4.69,4337
2019-02-24,133.42,0.04503,10.33715,4800152.25,112617,3930.78,410578,3.88615,19522125.21,138076,4.44955,1218578.79,18329,1260506.807,351943,47.57,685277.0161,106805,0.02426,1359544600.0,87934,0.087875,0.31479,52.46,57473203,0.11,16251853700.0,3010.99,24399,203517,8001394,31412524215,156160.2762,331526,4.65e+20,540201,78,0.881678716,6.7112,1322.25,174.07,6.44,4832
2019-02-25,139.02,0.042565,9.82045,5348579.57,120372,3785.74,262716,3.5394,15538358.94,105469,4.1585,644256.17,9860,801147.0954,243536,44.57,377273.1728,52802,0.023665,558573703.8,41591,0.084,0.31244,52.46,57523001,0.13,17020990610.0,2966.1,26690,210843,8001148,32472793305,154106.7468,321676,5.24e+20,573756,86,0.881445571,6.6844,1329.15,173.94,5.04,4930
2019-02-26,137.12,0.04323,9.55675,3118340.95,48740,3818.835,213897,3.48745,9333008.35,63636,4.24585,489956.82,8294,432944.1703,145787,45.08,220101.5549,34598,0.02409,329205880.4,25872,0.08522,0.32199,52.15,57578729,0.13,17415861033.0,2978.234,26269,210536,8001364,32859962542,156426.1998,289973,5.25e+20,553925,79,0.879198171,6.698,1327.55,171.96,5.32,5000
2019-02-27,135.94,0.04293,9.63525,3524897.35,54741,3813.69,201626,3.46725,7547003.71,55702,4.27075,541668.49,9188,567202.6104,158709,44.965,223940.9451,35702,0.024035,224430312.9,17880,0.084245,0.31365,52.15,57634561,0.12,16334617513.0,2974.809,25340,215537,8001071,32657440136,156143.051,299542,4.78e+20,539516,43,0.879507476,6.6822,1326.45,172.35,6.02,4974
2019-02-28,136.29,0.04293,10.06405,3693794.54,68704,3815.865,233849,3.49985,7021064.46,53739,4.25045,416571.17,8521,579327.3175,183737,45.38,258562.9678,44293,0.023795,212561488.5,18748,0.084265,0.31222,52.15,57687678,0.14,18834674068.0,2927.453,25117,222464,8001137,33081119561,157689.3983,365246,5.45e+20,541458,68,0.878811846,6.6912,1325.45,170.69,6.86,5382
2019-03-01,136.15,0.04294,10.7944,4025695.97,85309,3818.63,179860,3.4825,8074950.46,55665,4.22555,389750.56,6978,302632.0283,103403,46.335,336011.9229,43768,0.02357,160875186.5,13775,0.084595,0.31475,52.15,57752228,0.1,12974077284.0,2036.275,18943,226903,8001373,39420363698,153097.6788,415590,3.93e+20,547622,100,0.879043601,6.7048,1309.95,172.01,5.7,5025
2019-03-02,133.81,0.04271,11.54595,3893847.16,86591,3821.05,149854,3.47105,5610936.02,44843,4.229,684546.47,11512,297005.2809,113241,47.755,325733.9474,44047,0.02308,306382110.1,23426,0.084125,0.314735,52.15,57841685,0.09,12153807142.0,1923.253,16459,209048,8001398,38528471339,153058.8872,344950,3.58e+20,526912,37,0.879043601,6.7048,1309.95,172.01,4.56,4409
2019-03-03,131.21,0.042255,11.60375,2853200.15,53891,3813.86,127681,3.49625,4412889.19,34239,4.2373,307919.83,5957,222453.2859,86648,48.185,218511.994,32498,0.02258,144563110.6,12828,0.08555,0.312515,52.15,57953805,0.09,12061882513.0,1909.053,15337,195215,8001273,36141033693,151531.1136,326390,3.32e+20,492382,44,0.879043601,6.7048,1309.95,172.01,5.4,4186
2019-03-04,126.43,0.041165,11.42585,2739049.08,62556,3761.31,218615,3.374,10886454.08,72866,4.1639,620131.94,11009,403947.7945,140132,46.825,306985.2798,46799,0.022625,616476950.9,36173,0.084745,0.30661,52.15,58031395,0.09,12666122902.0,1887.288,19803,228703,8001294,41736878876,150458.7982,445589,4.29e+20,620211,73,0.882768362,6.7045,1287.45,171.2,4.74,4843
2019-03-05,137.93,0.04157,12.51395,8340655.32,185060,3786.915,202444,3.4905,15869796.96,88919,4.1746,648403.33,10705,512631.2318,155818,49.15,798938.1037,97248,0.023265,564424988.0,33983,0.083825,0.30834,51.55,58107983,0.1,13496902482.0,1902.401,18740,227650,8001222,39881457026,152786.6159,404711,4.3e+20,598085,77,0.884955752,6.706,1285.0,170.52,5.58,5141
2019-03-06,138.49,0.042705,14.0762,6158611.97,115249,3859.71,165101,3.74115,12303713.42,79143,4.26555,528435.1,9476,428826.8742,136000,53.945,670227.494,87405,0.02346,321349025.1,19967,0.08518,0.31551,51.55,58182999,0.1,14045984060.0,1911.665,17726,226990,8001247,37720064716,151340.1074,375519,4.14e+20,578932,76,0.883392226,6.7099,1285.55,167.3,5.58,4923
2019-03-07,137.65,0.042625,14.8145,6757497.33,182331,3867.74,180520,3.745,10071541.78,68944,4.30885,724122.69,12334,307336.4931,114687,56.05,816612.7705,112401,0.02306,264670024.1,17428,0.084905,0.314695,51.55,58263735,0.1,13740882181.0,1904.525,17116,226430,8001359,37630699661,151877.0796,348291,4.11e+20,572685,61,0.891742465,6.7132,1286.4,166.43,5.4,4484
2019-03-08,134.42,0.0426,14.6965,6343194.03,233813,3869.26,211534,3.67335,10750051.28,64211,4.27035,511593.33,9716,330283.5823,113160,56.17,440480.659,64625,0.02263,253952447.5,17575,0.08574,0.310495,51.55,58340883,0.1,13479470622.0,1929.4,18800,227294,8001246,38737885031,153458.7686,368519,4.06e+20,562361,50,0.88944232,6.7201,1294.1,165.98,5.1,4431
2019-03-09,138.24,0.044635,14.37495,3996324.55,93647,3903.96,206869,3.67215,8648421.92,54196,4.21515,469295.09,9217,279861.1205,111544,56.68,413625.1044,63729,0.02255,249144926.9,16944,0.088235,0.310845,51.55,58426562,0.09,11957111022.0,1883.192,17547,225885,8001071,38202661271,148650.1467,319477,3.61e+20,555854,41,0.88944232,6.7201,1294.1,165.98,4.68,3751
2019-03-10,136.36,0.04623,14.4181,3531708.7,61055,3930.125,167920,3.72395,4325239.12,27389,4.27665,391315.81,7489,203965.1682,90905,57.185,198932.2373,32011,0.02282,227404724.8,13459,0.095315,0.31342,51.55,58509129,0.09,12106103256.0,1884.252,15045,191094,8001133,36152691073,152288.5413,275759,3.14e+20,484038,54,0.88944232,6.7201,1294.1,165.98,4.56,3626
2019-03-11,133.54,0.046455,14.3942,3757653.77,85351,3893.8,209916,3.6293,8446929.04,49526,4.25535,501458.56,8508,264587.0068,101371,55.725,319640.8436,42495,0.022455,278171479.9,14928,0.101085,0.311355,51.55,58595988,0.09,12484460496.0,1883.358,17059,207488,8001107,38854223598,148706.84,335378,3.5e+20,536412,87,0.890789239,6.7215,1296.35,169.73,5.1,4751
2019-03-12,134.37,0.04725,14.8733,4049068.39,75829,3877.17,182885,3.6026,5259530.76,28265,4.23475,270579.4,5704,194905.9684,74222,55.7,186798.9733,27280,0.022185,126291826.0,8802,0.1037,0.31011,50.75,58699159,0.08,12238102548.0,1853.561,17676,228995,8001194,38972844083,147963.0717,301148,3.57e+20,564306,57,0.886839305,6.707,1296.95,171.03,5.46,5027
2019-03-13,132.93,0.04672,15.18515,3282883.18,52053,3874.345,186572,3.6033,5561050.11,37503,4.24365,355403.56,6176,209456.0985,87617,55.945,234206.3592,36076,0.022235,148357886.8,9810,0.10726,0.31181,50.75,58786243,0.08,11704565023.0,1841.285,19134,221923,8001166,41098614057,146450.3292,387195,3.47e+20,573281,84,0.884173298,6.7064,1308.4,172.51,5.16,4509
2019-03-14,132.89,0.046955,14.9606,3079956.93,60261,3871.56,196651,3.5709,5786220.56,38842,4.25575,460437.21,8688,258413.8187,99000,55.615,333686.3963,47416,0.02231,255092893.8,15594,0.10775,0.31238,50.75,58881600,0.07,11052545157.0,1852.579,18486,229351,8001235,40305717005,147584.477,358641,3.23e+20,573828,76,0.884642604,6.7209,1299.2,172.76,4.86,4392
2019-03-15,137.63,0.04877,14.92125,2986987.69,41595,3900.44,163866,3.63255,6815599.64,47379,4.34775,475775.52,8425,295832.2656,103920,57.23,295307.7768,48437,0.02269,246002462.5,14550,0.106325,0.31302,50.75,58956615,0.08,11016047852.0,1859.099,17922,215939,8001118,39674989959,147372.303,351002,3.32e+20,553012,81,0.882924245,6.7129,1302.65,173.09,4.02,3875
2019-03-16,141.68,0.050535,15.4509,3293876.13,73703,3965.22,216198,3.7426,8969648.79,57710,4.44125,618973.63,11690,474664.102,149612,59.865,375314.7927,63954,0.02305,351144788.6,20955,0.107295,0.316765,50.75,59048625,0.08,10383394399.0,1892.599,16269,194194,8001218,37614470302,153072.7414,287556,2.73e+20,504183,46,0.882924245,6.7129,1302.65,173.09,4.44,3520
